,week,shift,production_id,production
21454,72.0,1.0,34.0,84.0
21455,72.0,1.0,35.0,15.0
21456,72.0,1.0,36.0,16.0
21457,72.0,1.0,37.0,34.0
21458,72.0,1.0,38.0,53.0
21459,72.0,1.0,39.0,38.0
21460,72.0,1.0,40.0,53.0
21461,72.0,1.0,41.0,74.0
21462,72.0,2.0,0.0,95.0
21463,72.0,2.0,1.0,38.0
21464,72.0,2.0,2.0,5.0
21465,72.0,2.0,3.0,60.0
21466,72.0,2.0,4.0,70.0
21467,72.0,2.0,5.0,30.0
21468,72.0,2.0,6.0,57.0
21469,72.0,2.0,7.0,37.0
21470,72.0,2.0,8.0,11.0
21471,72.0,2.0,9.0,75.0
21472,72.0,2.0,10.0,64.0
21473,72.0,2.0,11.0,13.0
21474,72.0,2.0,12.0,63.0
21475,72.0,2.0,13.0,43.0
21476,72.0,2.0,14.0,37.0
21477,72.0,2.0,15.0,28.0
21478,72.0,2.0,16.0,15.0
21479,72.0,2.0,17.0,9.0
21480,72.0,2.0,18.0,78.0
21481,72.0,2.0,19.0,65.0
21482,72.0,2.0,20.0,81.0
21483,72.0,2.0,21.0,19.0
21484,72.0,2.0,22.0,63.0
21485,72.0,2.0,23.0,75.0
21486,72.0,2.0,24.0,68.0
21487,72.0,2.0,25.0,95.0
21488,72.0,2.0,26.0,56.0
21489,72.0,2.0,27.0,27.0
21490,72.0,2.0,28.0,26.0
21491,72.0,2.0,29.0,27.0
21492,72.0,2.0,30.0,61.0
21493,72.0,2.0,31.0,86.0
21494,72.0,2.0,32.0,80.0
21495,72.0,2.0,33.0,25.0
21496,72.0,2.0,34.0,34.0
21497,72.0,2.0,35.0,87.0
21498,72.0,2.0,36.0,3.0
21499,72.0,2.0,37.0,2.0
21500,72.0,2.0,38.0,45.0
21501,72.0,2.0,39.0,52.0
21502,72.0,2.0,40.0,73.0
21503,72.0,2.0,41.0,53.0
21504,72.0,3.0,0.0,7.0
21505,72.0,3.0,1.0,38.0
21506,72.0,3.0,2.0,47.0
21507,72.0,3.0,3.0,8.0
21508,72.0,3.0,4.0,14.0
21509,72.0,3.0,5.0,98.0
21510,72.0,3.0,6.0,31.0
21511,72.0,3.0,7.0,53.0
21512,72.0,3.0,8.0,44.0
21513,72.0,3.0,9.0,52.0
21514,72.0,3.0,10.0,21.0
21515,72.0,3.0,11.0,74.0
21516,72.0,3.0,12.0,3.0
21517,72.0,3.0,13.0,72.0
21518,72.0,3.0,14.0,27.0
21519,72.0,3.0,15.0,72.0
21520,72.0,3.0,16.0,17.0
21521,72.0,3.0,17.0,43.0
21522,72.0,3.0,18.0,69.0
21523,72.0,3.0,19.0,42.0
21524,72.0,3.0,20.0,72.0
21525,72.0,3.0,21.0,80.0
21526,72.0,3.0,22.0,100.0
21527,72.0,3.0,23.0,26.0
21528,72.0,3.0,24.0,8.0
21529,72.0,3.0,25.0,1.0
21530,72.0,3.0,26.0,67.0
21531,72.0,3.0,27.0,92.0
21532,72.0,3.0,28.0,13.0
21533,72.0,3.0,29.0,19.0
21534,72.0,3.0,30.0,5.0
21535,72.0,3.0,31.0,86.0
21536,72.0,3.0,32.0,79.0
21537,72.0,3.0,33.0,9.0
21538,72.0,3.0,34.0,4.0
21539,72.0,3.0,35.0,46.0
21540,72.0,3.0,36.0,33.0
21541,72.0,3.0,37.0,83.0
21542,72.0,3.0,38.0,80.0
21543,72.0,3.0,39.0,59.0
21544,72.0,3.0,40.0,37.0
21545,72.0,3.0,41.0,65.0
21546,73.0,1.0,0.0,7.0
21547,73.0,1.0,1.0,34.0
21548,73.0,1.0,2.0,80.0
21549,73.0,1.0,3.0,72.0
21550,73.0,1.0,4.0,73.0
21551,73.0,1.0,5.0,29.0
21552,73.0,1.0,6.0,43.0
21553,73.0,1.0,7.0,59.0
21554,73.0,1.0,8.0,74.0
21555,73.0,1.0,9.0,40.0
21556,73.0,1.0,10.0,71.0
21557,73.0,1.0,11.0,13.0
21558,73.0,1.0,12.0,29.0
21559,73.0,1.0,13.0,35.0
21560,73.0,1.0,14.0,77.0
21561,73.0,1.0,15.0,61.0
21562,73.0,1.0,16.0,47.0
21563,73.0,1.0,17.0,54.0
21564,73.0,1.0,18.0,11.0
21565,73.0,1.0,19.0,31.0
21566,73.0,1.0,20.0,7.0
21567,73.0,1.0,21.0,41.0
21568,73.0,1.0,22.0,69.0
21569,73.0,1.0,23.0,55.0
21570,73.0,1.0,24.0,6.0
21571,73.0,1.0,25.0,34.0
21572,73.0,1.0,26.0,38.0
21573,73.0,1.0,27.0,79.0
21574,73.0,1.0,28.0,4.0
21575,73.0,1.0,29.0,58.0
21576,73.0,1.0,30.0,67.0
21577,73.0,1.0,31.0,37.0
21578,73.0,1.0,32.0,65.0
21579,73.0,1.0,33.0,31.0
21580,73.0,1.0,34.0,8.0
21581,73.0,1.0,35.0,67.0
21582,73.0,1.0,36.0,39.0
21583,73.0,1.0,37.0,33.0
21584,73.0,1.0,38.0,94.0
21585,73.0,1.0,39.0,82.0
21586,73.0,1.0,40.0,4.0
21587,73.0,1.0,41.0,80.0
21588,73.0,2.0,0.0,43.0
21589,73.0,2.0,1.0,81.0
21590,73.0,2.0,2.0,16.0
21591,73.0,2.0,3.0,29.0
21592,73.0,2.0,4.0,93.0
21593,73.0,2.0,5.0,61.0
21594,73.0,2.0,6.0,32.0
21595,73.0,2.0,7.0,47.0
21596,73.0,2.0,8.0,61.0
21597,73.0,2.0,9.0,89.0
21598,73.0,2.0,10.0,88.0
21599,73.0,2.0,11.0,49.0
21600,73.0,2.0,12.0,89.0
21601,73.0,2.0,13.0,40.0
21602,73.0,2.0,14.0,12.0
21603,73.0,2.0,15.0,69.0
21604,73.0,2.0,16.0,55.0
21605,73.0,2.0,17.0,37.0
21606,73.0,2.0,18.0,8.0
21607,73.0,2.0,19.0,46.0
21608,73.0,2.0,20.0,75.0
21609,73.0,2.0,21.0,9.0
21610,73.0,2.0,22.0,58.0
21611,73.0,2.0,23.0,5.0
21612,73.0,2.0,24.0,28.0
21613,73.0,2.0,25.0,98.0
21614,73.0,2.0,26.0,69.0
21615,73.0,2.0,27.0,97.0
21616,73.0,2.0,28.0,15.0
21617,73.0,2.0,29.0,46.0
21618,73.0,2.0,30.0,17.0
21619,73.0,2.0,31.0,72.0
21620,73.0,2.0,32.0,15.0
21621,73.0,2.0,33.0,55.0
21622,73.0,2.0,34.0,62.0
21623,73.0,2.0,35.0,52.0
21624,73.0,2.0,36.0,13.0
21625,73.0,2.0,37.0,48.0
21626,73.0,2.0,38.0,56.0
21627,73.0,2.0,39.0,15.0
21628,73.0,2.0,40.0,30.0
21629,73.0,2.0,41.0,25.0
21630,73.0,3.0,0.0,21.0
21631,73.0,3.0,1.0,85.0
21632,73.0,3.0,2.0,60.0
21633,73.0,3.0,3.0,20.0
21634,73.0,3.0,4.0,16.0
21635,73.0,3.0,5.0,54.0
21636,73.0,3.0,6.0,54.0
21637,73.0,3.0,7.0,92.0
21638,73.0,3.0,8.0,34.0
21639,73.0,3.0,9.0,29.0
21640,73.0,3.0,10.0,29.0
21641,73.0,3.0,11.0,59.0
21642,73.0,3.0,12.0,100.0
21643,73.0,3.0,13.0,11.0
21644,73.0,3.0,14.0,94.0
21645,73.0,3.0,15.0,19.0
21646,73.0,3.0,16.0,9.0
21647,73.0,3.0,17.0,61.0
21648,73.0,3.0,18.0,59.0
21649,73.0,3.0,19.0,25.0
21650,73.0,3.0,20.0,65.0
21651,73.0,3.0,21.0,78.0
21652,73.0,3.0,22.0,18.0
21653,73.0,3.0,23.0,21.0
21654,73.0,3.0,24.0,57.0
21655,73.0,3.0,25.0,92.0
21656,73.0,3.0,26.0,66.0
21657,73.0,3.0,27.0,3.0
21658,73.0,3.0,28.0,18.0
21659,73.0,3.0,29.0,72.0
21660,73.0,3.0,30.0,36.0
21661,73.0,3.0,31.0,23.0
21662,73.0,3.0,32.0,25.0
21663,73.0,3.0,33.0,38.0
21664,73.0,3.0,34.0,28.0
21665,73.0,3.0,35.0,50.0
21666,73.0,3.0,36.0,0.0
21667,73.0,3.0,37.0,74.0
21668,73.0,3.0,38.0,13.0
21669,73.0,3.0,39.0,55.0
21670,73.0,3.0,40.0,53.0
21671,73.0,3.0,41.0,8.0
21672,74.0,1.0,0.0,78.0
21673,74.0,1.0,1.0,14.0
21674,74.0,1.0,2.0,42.0
21675,74.0,1.0,3.0,72.0
21676,74.0,1.0,4.0,27.0
21677,74.0,1.0,5.0,37.0
21678,74.0,1.0,6.0,77.0
21679,74.0,1.0,7.0,72.0
21680,74.0,1.0,8.0,68.0
21681,74.0,1.0,9.0,83.0
21682,74.0,1.0,10.0,8.0
21683,74.0,1.0,11.0,13.0
21684,74.0,1.0,12.0,20.0
21685,74.0,1.0,13.0,14.0
21686,74.0,1.0,14.0,5.0
21687,74.0,1.0,15.0,86.0
21688,74.0,1.0,16.0,51.0
21689,74.0,1.0,17.0,71.0
21690,74.0,1.0,18.0,10.0
21691,74.0,1.0,19.0,38.0
21692,74.0,1.0,20.0,10.0
21693,74.0,1.0,21.0,50.0
21694,74.0,1.0,22.0,72.0
21695,74.0,1.0,23.0,41.0
21696,74.0,1.0,24.0,74.0
21697,74.0,1.0,25.0,36.0
21698,74.0,1.0,26.0,5.0
21699,74.0,1.0,27.0,55.0
21700,74.0,1.0,28.0,71.0
21701,74.0,1.0,29.0,56.0
21702,74.0,1.0,30.0,28.0
21703,74.0,1.0,31.0,64.0
21704,74.0,1.0,32.0,72.0
21705,74.0,1.0,33.0,28.0
21706,74.0,1.0,34.0,61.0
21707,74.0,1.0,35.0,54.0
21708,74.0,1.0,36.0,93.0
21709,74.0,1.0,37.0,76.0
21710,74.0,1.0,38.0,86.0
21711,74.0,1.0,39.0,17.0
21712,74.0,1.0,40.0,79.0
21713,74.0,1.0,41.0,89.0
21714,74.0,2.0,0.0,95.0
21715,74.0,2.0,1.0,35.0
21716,74.0,2.0,2.0,87.0
21717,74.0,2.0,3.0,44.0
21718,74.0,2.0,4.0,20.0
21719,74.0,2.0,5.0,50.0
21720,74.0,2.0,6.0,89.0
21721,74.0,2.0,7.0,6.0
21722,74.0,2.0,8.0,8.0
21723,74.0,2.0,9.0,44.0
21724,74.0,2.0,10.0,76.0
21725,74.0,2.0,11.0,2.0
21726,74.0,2.0,12.0,85.0
21727,74.0,2.0,13.0,14.0
21728,74.0,2.0,14.0,34.0
21729,74.0,2.0,15.0,20.0
21730,74.0,2.0,16.0,7.0
21731,74.0,2.0,17.0,33.0
21732,74.0,2.0,18.0,31.0
21733,74.0,2.0,19.0,30.0
21734,74.0,2.0,20.0,37.0
21735,74.0,2.0,21.0,54.0
21736,74.0,2.0,22.0,13.0
21737,74.0,2.0,23.0,95.0
21738,74.0,2.0,24.0,91.0
21739,74.0,2.0,25.0,53.0
21740,74.0,2.0,26.0,9.0
21741,74.0,2.0,27.0,52.0
21742,74.0,2.0,28.0,24.0
21743,74.0,2.0,29.0,12.0
21744,74.0,2.0,30.0,71.0
21745,74.0,2.0,31.0,59.0
21746,74.0,2.0,32.0,40.0
21747,74.0,2.0,33.0,98.0
21748,74.0,2.0,34.0,48.0
21749,74.0,2.0,35.0,62.0
21750,74.0,2.0,36.0,24.0
21751,74.0,2.0,37.0,26.0
21752,74.0,2.0,38.0,70.0
21753,74.0,2.0,39.0,15.0
21754,74.0,2.0,40.0,94.0
21755,74.0,2.0,41.0,57.0
21756,74.0,3.0,0.0,80.0
21757,74.0,3.0,1.0,39.0
21758,74.0,3.0,2.0,48.0
21759,74.0,3.0,3.0,39.0
21760,74.0,3.0,4.0,70.0
21761,74.0,3.0,5.0,50.0
21762,74.0,3.0,6.0,58.0
21763,74.0,3.0,7.0,91.0
21764,74.0,3.0,8.0,33.0
21765,74.0,3.0,9.0,87.0
21766,74.0,3.0,10.0,16.0
21767,74.0,3.0,11.0,60.0
21768,74.0,3.0,12.0,30.0
21769,74.0,3.0,13.0,71.0
21770,74.0,3.0,14.0,82.0
21771,74.0,3.0,15.0,69.0
21772,74.0,3.0,16.0,58.0
21773,74.0,3.0,17.0,16.0
21774,74.0,3.0,18.0,88.0
21775,74.0,3.0,19.0,14.0
21776,74.0,3.0,20.0,41.0
21777,74.0,3.0,21.0,29.0
21778,74.0,3.0,22.0,58.0
21779,74.0,3.0,23.0,50.0
21780,74.0,3.0,24.0,1.0
21781,74.0,3.0,25.0,77.0
21782,74.0,3.0,26.0,3.0
21783,74.0,3.0,27.0,30.0
21784,74.0,3.0,28.0,78.0
21785,74.0,3.0,29.0,94.0
21786,74.0,3.0,30.0,92.0
21787,74.0,3.0,31.0,37.0
21788,74.0,3.0,32.0,21.0
21789,74.0,3.0,33.0,56.0
21790,74.0,3.0,34.0,22.0
21791,74.0,3.0,35.0,45.0
21792,74.0,3.0,36.0,53.0
21793,74.0,3.0,37.0,53.0
21794,74.0,3.0,38.0,84.0
21795,74.0,3.0,39.0,5.0
21796,74.0,3.0,40.0,15.0
21797,74.0,3.0,41.0,99.0
21798,75.0,1.0,0.0,73.0
21799,75.0,1.0,1.0,65.0
21800,75.0,1.0,2.0,15.0
21801,75.0,1.0,3.0,77.0
21802,75.0,1.0,4.0,40.0
21803,75.0,1.0,5.0,71.0
21804,75.0,1.0,6.0,6.0
21805,75.0,1.0,7.0,92.0
21806,75.0,1.0,8.0,77.0
21807,75.0,1.0,9.0,74.0
21808,75.0,1.0,10.0,44.0
21809,75.0,1.0,11.0,47.0
21810,75.0,1.0,12.0,67.0
21811,75.0,1.0,13.0,66.0
21812,75.0,1.0,14.0,29.0
21813,75.0,1.0,15.0,37.0
21814,75.0,1.0,16.0,3.0
21815,75.0,1.0,17.0,69.0
21816,75.0,1.0,18.0,77.0
21817,75.0,1.0,19.0,41.0
21818,75.0,1.0,20.0,12.0
21819,75.0,1.0,21.0,64.0
21820,75.0,1.0,22.0,68.0
21821,75.0,1.0,23.0,44.0
21822,75.0,1.0,24.0,22.0
21823,75.0,1.0,25.0,37.0
21824,75.0,1.0,26.0,54.0
21825,75.0,1.0,27.0,50.0
21826,75.0,1.0,28.0,44.0
21827,75.0,1.0,29.0,93.0
21828,75.0,1.0,30.0,75.0
21829,75.0,1.0,31.0,33.0
21830,75.0,1.0,32.0,44.0
21831,75.0,1.0,33.0,11.0
21832,75.0,1.0,34.0,24.0
21833,75.0,1.0,35.0,75.0
21834,75.0,1.0,36.0,63.0
21835,75.0,1.0,37.0,35.0
21836,75.0,1.0,38.0,35.0
21837,75.0,1.0,39.0,93.0
21838,75.0,1.0,40.0,57.0
21839,75.0,1.0,41.0,55.0
21840,75.0,2.0,0.0,81.0
21841,75.0,2.0,1.0,29.0
21842,75.0,2.0,2.0,71.0
21843,75.0,2.0,3.0,94.0
21844,75.0,2.0,4.0,95.0
21845,75.0,2.0,5.0,80.0
21846,75.0,2.0,6.0,69.0
21847,75.0,2.0,7.0,68.0
21848,75.0,2.0,8.0,31.0
21849,75.0,2.0,9.0,3.0
21850,75.0,2.0,10.0,57.0
21851,75.0,2.0,11.0,79.0
21852,75.0,2.0,12.0,33.0
21853,75.0,2.0,13.0,11.0
21854,75.0,2.0,14.0,98.0
21855,75.0,2.0,15.0,81.0
21856,75.0,2.0,16.0,28.0
21857,75.0,2.0,17.0,67.0
21858,75.0,2.0,18.0,55.0
21859,75.0,2.0,19.0,96.0
21860,75.0,2.0,20.0,85.0
21861,75.0,2.0,21.0,21.0
21862,75.0,2.0,22.0,60.0
21863,75.0,2.0,23.0,33.0
21864,75.0,2.0,24.0,35.0
21865,75.0,2.0,25.0,35.0
21866,75.0,2.0,26.0,77.0
21867,75.0,2.0,27.0,42.0
21868,75.0,2.0,28.0,40.0
21869,75.0,2.0,29.0,100.0
21870,75.0,2.0,30.0,45.0
21871,75.0,2.0,31.0,95.0
21872,75.0,2.0,32.0,88.0
21873,75.0,2.0,33.0,5.0
21874,75.0,2.0,34.0,17.0
21875,75.0,2.0,35.0,56.0
21876,75.0,2.0,36.0,54.0
21877,75.0,2.0,37.0,46.0
21878,75.0,2.0,38.0,49.0
21879,75.0,2.0,39.0,62.0
21880,75.0,2.0,40.0,63.0
21881,75.0,2.0,41.0,77.0
21882,75.0,3.0,0.0,13.0
21883,75.0,3.0,1.0,97.0
21884,75.0,3.0,2.0,37.0
21885,75.0,3.0,3.0,18.0
21886,75.0,3.0,4.0,14.0
21887,75.0,3.0,5.0,37.0
21888,75.0,3.0,6.0,86.0
21889,75.0,3.0,7.0,31.0
21890,75.0,3.0,8.0,86.0
21891,75.0,3.0,9.0,92.0
21892,75.0,3.0,10.0,59.0
21893,75.0,3.0,11.0,91.0
21894,75.0,3.0,12.0,50.0
21895,75.0,3.0,13.0,18.0
21896,75.0,3.0,14.0,4.0
21897,75.0,3.0,15.0,97.0
21898,75.0,3.0,16.0,88.0
21899,75.0,3.0,17.0,5.0
21900,75.0,3.0,18.0,43.0
21901,75.0,3.0,19.0,43.0
21902,75.0,3.0,20.0,49.0
21903,75.0,3.0,21.0,25.0
21904,75.0,3.0,22.0,76.0
21905,75.0,3.0,23.0,12.0
21906,75.0,3.0,24.0,75.0
21907,75.0,3.0,25.0,60.0
21908,75.0,3.0,26.0,19.0
21909,75.0,3.0,27.0,13.0
21910,75.0,3.0,28.0,61.0
21911,75.0,3.0,29.0,81.0
21912,75.0,3.0,30.0,78.0
21913,75.0,3.0,31.0,49.0
21914,75.0,3.0,32.0,69.0
21915,75.0,3.0,33.0,24.0
21916,75.0,3.0,34.0,9.0
21917,75.0,3.0,35.0,98.0
21918,75.0,3.0,36.0,14.0
21919,75.0,3.0,37.0,44.0
21920,75.0,3.0,38.0,5.0
21921,75.0,3.0,39.0,83.0
21922,75.0,3.0,40.0,62.0
21923,75.0,3.0,41.0,77.0
21924,76.0,1.0,0.0,23.0
21925,76.0,1.0,1.0,75.0
21926,76.0,1.0,2.0,22.0
21927,76.0,1.0,3.0,79.0
21928,76.0,1.0,4.0,58.0
21929,76.0,1.0,5.0,51.0
21930,76.0,1.0,6.0,17.0
21931,76.0,1.0,7.0,67.0
21932,76.0,1.0,8.0,82.0
21933,76.0,1.0,9.0,12.0
21934,76.0,1.0,10.0,8.0
21935,76.0,1.0,11.0,57.0
21936,76.0,1.0,12.0,71.0
21937,76.0,1.0,13.0,60.0
21938,76.0,1.0,14.0,73.0
21939,76.0,1.0,15.0,28.0
21940,76.0,1.0,16.0,95.0
21941,76.0,1.0,17.0,54.0
21942,76.0,1.0,18.0,77.0
21943,76.0,1.0,19.0,70.0
21944,76.0,1.0,20.0,1.0
21945,76.0,1.0,21.0,80.0
21946,76.0,1.0,22.0,76.0
21947,76.0,1.0,23.0,41.0
21948,76.0,1.0,24.0,20.0
21949,76.0,1.0,25.0,76.0
21950,76.0,1.0,26.0,1.0
21951,76.0,1.0,27.0,20.0
21952,76.0,1.0,28.0,68.0
21953,76.0,1.0,29.0,82.0
21954,76.0,1.0,30.0,29.0
21955,76.0,1.0,31.0,15.0
21956,76.0,1.0,32.0,65.0
21957,76.0,1.0,33.0,91.0
21958,76.0,1.0,34.0,69.0
21959,76.0,1.0,35.0,56.0
21960,76.0,1.0,36.0,1.0
21961,76.0,1.0,37.0,22.0
21962,76.0,1.0,38.0,50.0
21963,76.0,1.0,39.0,43.0
21964,76.0,1.0,40.0,20.0
21965,76.0,1.0,41.0,12.0
21966,76.0,2.0,0.0,9.0
21967,76.0,2.0,1.0,29.0
21968,76.0,2.0,2.0,74.0
21969,76.0,2.0,3.0,59.0
21970,76.0,2.0,4.0,44.0
21971,76.0,2.0,5.0,47.0
21972,76.0,2.0,6.0,87.0
21973,76.0,2.0,7.0,63.0
21974,76.0,2.0,8.0,55.0
21975,76.0,2.0,9.0,0.0
21976,76.0,2.0,10.0,85.0
21977,76.0,2.0,11.0,86.0
21978,76.0,2.0,12.0,100.0
21979,76.0,2.0,13.0,64.0
21980,76.0,2.0,14.0,59.0
21981,76.0,2.0,15.0,26.0
21982,76.0,2.0,16.0,69.0
21983,76.0,2.0,17.0,71.0
21984,76.0,2.0,18.0,46.0
21985,76.0,2.0,19.0,27.0
21986,76.0,2.0,20.0,46.0
21987,76.0,2.0,21.0,2.0
21988,76.0,2.0,22.0,60.0
21989,76.0,2.0,23.0,99.0
21990,76.0,2.0,24.0,27.0
21991,76.0,2.0,25.0,24.0
21992,76.0,2.0,26.0,29.0
21993,76.0,2.0,27.0,49.0
21994,76.0,2.0,28.0,70.0
21995,76.0,2.0,29.0,73.0
21996,76.0,2.0,30.0,28.0
21997,76.0,2.0,31.0,90.0
21998,76.0,2.0,32.0,94.0
21999,76.0,2.0,33.0,61.0
22000,76.0,2.0,34.0,42.0
22001,76.0,2.0,35.0,21.0
22002,76.0,2.0,36.0,13.0
22003,76.0,2.0,37.0,73.0
22004,76.0,2.0,38.0,33.0
22005,76.0,2.0,39.0,8.0
22006,76.0,2.0,40.0,26.0
22007,76.0,2.0,41.0,24.0
22008,76.0,3.0,0.0,55.0
22009,76.0,3.0,1.0,40.0
22010,76.0,3.0,2.0,55.0
22011,76.0,3.0,3.0,1.0
22012,76.0,3.0,4.0,96.0
22013,76.0,3.0,5.0,89.0
22014,76.0,3.0,6.0,13.0
22015,76.0,3.0,7.0,99.0
22016,76.0,3.0,8.0,42.0
22017,76.0,3.0,9.0,86.0
22018,76.0,3.0,10.0,39.0
22019,76.0,3.0,11.0,6.0
22020,76.0,3.0,12.0,100.0
22021,76.0,3.0,13.0,94.0
22022,76.0,3.0,14.0,60.0
22023,76.0,3.0,15.0,29.0
22024,76.0,3.0,16.0,62.0
22025,76.0,3.0,17.0,91.0
22026,76.0,3.0,18.0,78.0
22027,76.0,3.0,19.0,96.0
22028,76.0,3.0,20.0,24.0
22029,76.0,3.0,21.0,65.0
22030,76.0,3.0,22.0,44.0
22031,76.0,3.0,23.0,81.0
22032,76.0,3.0,24.0,46.0
22033,76.0,3.0,25.0,39.0
22034,76.0,3.0,26.0,73.0
22035,76.0,3.0,27.0,61.0
22036,76.0,3.0,28.0,44.0
22037,76.0,3.0,29.0,66.0
22038,76.0,3.0,30.0,48.0
22039,76.0,3.0,31.0,60.0
22040,76.0,3.0,32.0,50.0
22041,76.0,3.0,33.0,23.0
22042,76.0,3.0,34.0,33.0
22043,76.0,3.0,35.0,68.0
22044,76.0,3.0,36.0,71.0
22045,76.0,3.0,37.0,23.0
22046,76.0,3.0,38.0,45.0
22047,76.0,3.0,39.0,100.0
22048,76.0,3.0,40.0,12.0
22049,76.0,3.0,41.0,75.0
22050,77.0,1.0,0.0,19.0
22051,77.0,1.0,1.0,95.0
22052,77.0,1.0,2.0,97.0
22053,77.0,1.0,3.0,24.0
22054,77.0,1.0,4.0,13.0
22055,77.0,1.0,5.0,98.0
22056,77.0,1.0,6.0,35.0
22057,77.0,1.0,7.0,68.0
22058,77.0,1.0,8.0,67.0
22059,77.0,1.0,9.0,61.0
22060,77.0,1.0,10.0,42.0
22061,77.0,1.0,11.0,80.0
22062,77.0,1.0,12.0,84.0
22063,77.0,1.0,13.0,86.0
22064,77.0,1.0,14.0,59.0
22065,77.0,1.0,15.0,7.0
22066,77.0,1.0,16.0,5.0
22067,77.0,1.0,17.0,3.0
22068,77.0,1.0,18.0,59.0
22069,77.0,1.0,19.0,71.0
22070,77.0,1.0,20.0,99.0
22071,77.0,1.0,21.0,19.0
22072,77.0,1.0,22.0,99.0
22073,77.0,1.0,23.0,71.0
22074,77.0,1.0,24.0,12.0
22075,77.0,1.0,25.0,59.0
22076,77.0,1.0,26.0,51.0
22077,77.0,1.0,27.0,78.0
22078,77.0,1.0,28.0,73.0
22079,77.0,1.0,29.0,93.0
22080,77.0,1.0,30.0,49.0
22081,77.0,1.0,31.0,21.0
22082,77.0,1.0,32.0,47.0
22083,77.0,1.0,33.0,10.0
22084,77.0,1.0,34.0,90.0
22085,77.0,1.0,35.0,70.0
22086,77.0,1.0,36.0,63.0
22087,77.0,1.0,37.0,33.0
22088,77.0,1.0,38.0,49.0
22089,77.0,1.0,39.0,20.0
22090,77.0,1.0,40.0,80.0
22091,77.0,1.0,41.0,55.0
22092,77.0,2.0,0.0,18.0
22093,77.0,2.0,1.0,29.0
22094,77.0,2.0,2.0,6.0
22095,77.0,2.0,3.0,100.0
22096,77.0,2.0,4.0,60.0
22097,77.0,2.0,5.0,45.0
22098,77.0,2.0,6.0,65.0
22099,77.0,2.0,7.0,32.0
22100,77.0,2.0,8.0,33.0
22101,77.0,2.0,9.0,47.0
22102,77.0,2.0,10.0,6.0
22103,77.0,2.0,11.0,26.0
22104,77.0,2.0,12.0,95.0
22105,77.0,2.0,13.0,100.0
22106,77.0,2.0,14.0,24.0
22107,77.0,2.0,15.0,50.0
22108,77.0,2.0,16.0,40.0
22109,77.0,2.0,17.0,65.0
22110,77.0,2.0,18.0,68.0
22111,77.0,2.0,19.0,22.0
22112,77.0,2.0,20.0,34.0
22113,77.0,2.0,21.0,83.0
22114,77.0,2.0,22.0,8.0
22115,77.0,2.0,23.0,26.0
22116,77.0,2.0,24.0,90.0
22117,77.0,2.0,25.0,68.0
22118,77.0,2.0,26.0,97.0
22119,77.0,2.0,27.0,26.0
22120,77.0,2.0,28.0,8.0
22121,77.0,2.0,29.0,1.0
22122,77.0,2.0,30.0,56.0
22123,77.0,2.0,31.0,85.0
22124,77.0,2.0,32.0,80.0
22125,77.0,2.0,33.0,94.0
22126,77.0,2.0,34.0,49.0
22127,77.0,2.0,35.0,27.0
22128,77.0,2.0,36.0,9.0
22129,77.0,2.0,37.0,46.0
22130,77.0,2.0,38.0,93.0
22131,77.0,2.0,39.0,98.0
22132,77.0,2.0,40.0,67.0
22133,77.0,2.0,41.0,82.0
22134,77.0,3.0,0.0,72.0
22135,77.0,3.0,1.0,45.0
22136,77.0,3.0,2.0,70.0
22137,77.0,3.0,3.0,99.0
22138,77.0,3.0,4.0,14.0
22139,77.0,3.0,5.0,42.0
22140,77.0,3.0,6.0,56.0
22141,77.0,3.0,7.0,24.0
22142,77.0,3.0,8.0,100.0
22143,77.0,3.0,9.0,46.0
22144,77.0,3.0,10.0,82.0
22145,77.0,3.0,11.0,91.0
22146,77.0,3.0,12.0,69.0
22147,77.0,3.0,13.0,88.0
22148,77.0,3.0,14.0,37.0
22149,77.0,3.0,15.0,64.0
22150,77.0,3.0,16.0,51.0
22151,77.0,3.0,17.0,17.0
22152,77.0,3.0,18.0,43.0
22153,77.0,3.0,19.0,10.0
22154,77.0,3.0,20.0,13.0
22155,77.0,3.0,21.0,3.0
22156,77.0,3.0,22.0,93.0
22157,77.0,3.0,23.0,11.0
22158,77.0,3.0,24.0,25.0
22159,77.0,3.0,25.0,27.0
22160,77.0,3.0,26.0,47.0
22161,77.0,3.0,27.0,18.0
22162,77.0,3.0,28.0,17.0
22163,77.0,3.0,29.0,90.0
22164,77.0,3.0,30.0,40.0
22165,77.0,3.0,31.0,41.0
22166,77.0,3.0,32.0,95.0
22167,77.0,3.0,33.0,70.0
22168,77.0,3.0,34.0,72.0
22169,77.0,3.0,35.0,58.0
22170,77.0,3.0,36.0,33.0
22171,77.0,3.0,37.0,33.0
22172,77.0,3.0,38.0,23.0
22173,77.0,3.0,39.0,15.0
22174,77.0,3.0,40.0,39.0
22175,77.0,3.0,41.0,94.0
22176,78.0,1.0,0.0,24.0
22177,78.0,1.0,1.0,58.0
22178,78.0,1.0,2.0,88.0
22179,78.0,1.0,3.0,37.0
22180,78.0,1.0,4.0,86.0
22181,78.0,1.0,5.0,17.0
22182,78.0,1.0,6.0,30.0
22183,78.0,1.0,7.0,82.0
22184,78.0,1.0,8.0,63.0
22185,78.0,1.0,9.0,36.0
22186,78.0,1.0,10.0,59.0
22187,78.0,1.0,11.0,65.0
22188,78.0,1.0,12.0,68.0
22189,78.0,1.0,13.0,98.0
