,week,shift,consumption_id,consumption
11475,54.0,3.0,44.0,99.0
11476,54.0,3.0,45.0,40.0
11477,54.0,3.0,46.0,91.0
11478,54.0,3.0,47.0,28.0
11479,54.0,3.0,48.0,69.0
11480,54.0,3.0,49.0,6.0
11481,54.0,3.0,50.0,7.0
11482,54.0,3.0,51.0,24.0
11483,54.0,3.0,52.0,87.0
11484,54.0,3.0,53.0,38.0
11485,54.0,3.0,54.0,86.0
11486,54.0,3.0,55.0,41.0
11487,54.0,3.0,56.0,8.0
11488,54.0,3.0,57.0,54.0
11489,54.0,3.0,58.0,80.0
11490,54.0,3.0,59.0,63.0
11491,54.0,3.0,60.0,85.0
11492,54.0,3.0,61.0,14.0
11493,54.0,3.0,62.0,65.0
11494,54.0,3.0,63.0,44.0
11495,54.0,3.0,64.0,11.0
11496,54.0,3.0,65.0,23.0
11497,54.0,3.0,66.0,70.0
11498,54.0,3.0,67.0,97.0
11499,54.0,3.0,68.0,1.0
11500,54.0,3.0,69.0,9.0
11501,54.0,3.0,70.0,3.0
11502,55.0,1.0,0.0,4.0
11503,55.0,1.0,1.0,12.0
11504,55.0,1.0,2.0,95.0
11505,55.0,1.0,3.0,92.0
11506,55.0,1.0,4.0,45.0
11507,55.0,1.0,5.0,5.0
11508,55.0,1.0,6.0,100.0
11509,55.0,1.0,7.0,47.0
11510,55.0,1.0,8.0,69.0
11511,55.0,1.0,9.0,27.0
11512,55.0,1.0,10.0,60.0
11513,55.0,1.0,11.0,8.0
11514,55.0,1.0,12.0,46.0
11515,55.0,1.0,13.0,0.0
11516,55.0,1.0,14.0,41.0
11517,55.0,1.0,15.0,72.0
11518,55.0,1.0,16.0,76.0
11519,55.0,1.0,17.0,65.0
11520,55.0,1.0,18.0,24.0
11521,55.0,1.0,19.0,8.0
11522,55.0,1.0,20.0,6.0
11523,55.0,1.0,21.0,76.0
11524,55.0,1.0,22.0,74.0
11525,55.0,1.0,23.0,63.0
11526,55.0,1.0,24.0,83.0
11527,55.0,1.0,25.0,78.0
11528,55.0,1.0,26.0,72.0
11529,55.0,1.0,27.0,29.0
11530,55.0,1.0,28.0,14.0
11531,55.0,1.0,29.0,79.0
11532,55.0,1.0,30.0,74.0
11533,55.0,1.0,31.0,13.0
11534,55.0,1.0,32.0,87.0
11535,55.0,1.0,33.0,75.0
11536,55.0,1.0,34.0,12.0
11537,55.0,1.0,35.0,96.0
11538,55.0,1.0,36.0,66.0
11539,55.0,1.0,37.0,75.0
11540,55.0,1.0,38.0,10.0
11541,55.0,1.0,39.0,57.0
11542,55.0,1.0,40.0,78.0
11543,55.0,1.0,41.0,71.0
11544,55.0,1.0,42.0,53.0
11545,55.0,1.0,43.0,17.0
11546,55.0,1.0,44.0,30.0
11547,55.0,1.0,45.0,23.0
11548,55.0,1.0,46.0,8.0
11549,55.0,1.0,47.0,67.0
11550,55.0,1.0,48.0,30.0
11551,55.0,1.0,49.0,31.0
11552,55.0,1.0,50.0,80.0
11553,55.0,1.0,51.0,49.0
11554,55.0,1.0,52.0,88.0
11555,55.0,1.0,53.0,68.0
11556,55.0,1.0,54.0,34.0
11557,55.0,1.0,55.0,7.0
11558,55.0,1.0,56.0,45.0
11559,55.0,1.0,57.0,93.0
11560,55.0,1.0,58.0,2.0
11561,55.0,1.0,59.0,47.0
11562,55.0,1.0,60.0,74.0
11563,55.0,1.0,61.0,26.0
11564,55.0,1.0,62.0,75.0
11565,55.0,1.0,63.0,83.0
11566,55.0,1.0,64.0,99.0
11567,55.0,1.0,65.0,16.0
11568,55.0,1.0,66.0,90.0
11569,55.0,1.0,67.0,49.0
11570,55.0,1.0,68.0,18.0
11571,55.0,1.0,69.0,84.0
11572,55.0,1.0,70.0,56.0
11573,55.0,2.0,0.0,23.0
11574,55.0,2.0,1.0,46.0
11575,55.0,2.0,2.0,53.0
11576,55.0,2.0,3.0,23.0
11577,55.0,2.0,4.0,9.0
11578,55.0,2.0,5.0,3.0
11579,55.0,2.0,6.0,69.0
11580,55.0,2.0,7.0,57.0
11581,55.0,2.0,8.0,72.0
11582,55.0,2.0,9.0,74.0
11583,55.0,2.0,10.0,71.0
11584,55.0,2.0,11.0,82.0
11585,55.0,2.0,12.0,61.0
11586,55.0,2.0,13.0,18.0
11587,55.0,2.0,14.0,33.0
11588,55.0,2.0,15.0,82.0
11589,55.0,2.0,16.0,71.0
11590,55.0,2.0,17.0,20.0
11591,55.0,2.0,18.0,78.0
11592,55.0,2.0,19.0,16.0
11593,55.0,2.0,20.0,50.0
11594,55.0,2.0,21.0,50.0
11595,55.0,2.0,22.0,13.0
11596,55.0,2.0,23.0,83.0
11597,55.0,2.0,24.0,38.0
11598,55.0,2.0,25.0,9.0
11599,55.0,2.0,26.0,60.0
11600,55.0,2.0,27.0,70.0
11601,55.0,2.0,28.0,40.0
11602,55.0,2.0,29.0,86.0
11603,55.0,2.0,30.0,79.0
11604,55.0,2.0,31.0,55.0
11605,55.0,2.0,32.0,24.0
11606,55.0,2.0,33.0,90.0
11607,55.0,2.0,34.0,65.0
11608,55.0,2.0,35.0,59.0
11609,55.0,2.0,36.0,7.0
11610,55.0,2.0,37.0,47.0
11611,55.0,2.0,38.0,33.0
11612,55.0,2.0,39.0,71.0
11613,55.0,2.0,40.0,94.0
11614,55.0,2.0,41.0,37.0
11615,55.0,2.0,42.0,87.0
11616,55.0,2.0,43.0,5.0
11617,55.0,2.0,44.0,0.0
11618,55.0,2.0,45.0,66.0
11619,55.0,2.0,46.0,79.0
11620,55.0,2.0,47.0,90.0
11621,55.0,2.0,48.0,96.0
11622,55.0,2.0,49.0,38.0
11623,55.0,2.0,50.0,49.0
11624,55.0,2.0,51.0,55.0
11625,55.0,2.0,52.0,34.0
11626,55.0,2.0,53.0,71.0
11627,55.0,2.0,54.0,84.0
11628,55.0,2.0,55.0,80.0
11629,55.0,2.0,56.0,65.0
11630,55.0,2.0,57.0,66.0
11631,55.0,2.0,58.0,51.0
11632,55.0,2.0,59.0,38.0
11633,55.0,2.0,60.0,28.0
11634,55.0,2.0,61.0,93.0
11635,55.0,2.0,62.0,60.0
11636,55.0,2.0,63.0,36.0
11637,55.0,2.0,64.0,89.0
11638,55.0,2.0,65.0,82.0
11639,55.0,2.0,66.0,19.0
11640,55.0,2.0,67.0,49.0
11641,55.0,2.0,68.0,43.0
11642,55.0,2.0,69.0,47.0
11643,55.0,2.0,70.0,26.0
11644,55.0,3.0,0.0,25.0
11645,55.0,3.0,1.0,13.0
11646,55.0,3.0,2.0,8.0
11647,55.0,3.0,3.0,30.0
11648,55.0,3.0,4.0,41.0
11649,55.0,3.0,5.0,33.0
11650,55.0,3.0,6.0,63.0
11651,55.0,3.0,7.0,72.0
11652,55.0,3.0,8.0,95.0
11653,55.0,3.0,9.0,78.0
11654,55.0,3.0,10.0,62.0
11655,55.0,3.0,11.0,91.0
11656,55.0,3.0,12.0,60.0
11657,55.0,3.0,13.0,66.0
11658,55.0,3.0,14.0,93.0
11659,55.0,3.0,15.0,49.0
11660,55.0,3.0,16.0,82.0
11661,55.0,3.0,17.0,56.0
11662,55.0,3.0,18.0,31.0
11663,55.0,3.0,19.0,65.0
11664,55.0,3.0,20.0,73.0
11665,55.0,3.0,21.0,34.0
11666,55.0,3.0,22.0,15.0
11667,55.0,3.0,23.0,58.0
11668,55.0,3.0,24.0,10.0
11669,55.0,3.0,25.0,24.0
11670,55.0,3.0,26.0,28.0
11671,55.0,3.0,27.0,74.0
11672,55.0,3.0,28.0,8.0
11673,55.0,3.0,29.0,63.0
11674,55.0,3.0,30.0,82.0
11675,55.0,3.0,31.0,18.0
11676,55.0,3.0,32.0,11.0
11677,55.0,3.0,33.0,40.0
11678,55.0,3.0,34.0,42.0
11679,55.0,3.0,35.0,59.0
11680,55.0,3.0,36.0,54.0
11681,55.0,3.0,37.0,9.0
11682,55.0,3.0,38.0,17.0
11683,55.0,3.0,39.0,4.0
11684,55.0,3.0,40.0,11.0
11685,55.0,3.0,41.0,65.0
11686,55.0,3.0,42.0,38.0
11687,55.0,3.0,43.0,82.0
11688,55.0,3.0,44.0,16.0
11689,55.0,3.0,45.0,24.0
11690,55.0,3.0,46.0,43.0
11691,55.0,3.0,47.0,65.0
11692,55.0,3.0,48.0,54.0
11693,55.0,3.0,49.0,43.0
11694,55.0,3.0,50.0,94.0
11695,55.0,3.0,51.0,17.0
11696,55.0,3.0,52.0,12.0
11697,55.0,3.0,53.0,9.0
11698,55.0,3.0,54.0,88.0
11699,55.0,3.0,55.0,16.0
11700,55.0,3.0,56.0,26.0
11701,55.0,3.0,57.0,64.0
11702,55.0,3.0,58.0,96.0
11703,55.0,3.0,59.0,37.0
11704,55.0,3.0,60.0,15.0
11705,55.0,3.0,61.0,18.0
11706,55.0,3.0,62.0,61.0
11707,55.0,3.0,63.0,92.0
11708,55.0,3.0,64.0,7.0
11709,55.0,3.0,65.0,25.0
11710,55.0,3.0,66.0,10.0
11711,55.0,3.0,67.0,0.0
11712,55.0,3.0,68.0,52.0
11713,55.0,3.0,69.0,67.0
11714,55.0,3.0,70.0,36.0
11715,56.0,1.0,0.0,48.0
11716,56.0,1.0,1.0,91.0
11717,56.0,1.0,2.0,12.0
11718,56.0,1.0,3.0,37.0
11719,56.0,1.0,4.0,82.0
11720,56.0,1.0,5.0,99.0
11721,56.0,1.0,6.0,49.0
11722,56.0,1.0,7.0,81.0
11723,56.0,1.0,8.0,86.0
11724,56.0,1.0,9.0,70.0
11725,56.0,1.0,10.0,80.0
11726,56.0,1.0,11.0,88.0
11727,56.0,1.0,12.0,55.0
11728,56.0,1.0,13.0,86.0
11729,56.0,1.0,14.0,90.0
11730,56.0,1.0,15.0,39.0
11731,56.0,1.0,16.0,3.0
11732,56.0,1.0,17.0,33.0
11733,56.0,1.0,18.0,91.0
11734,56.0,1.0,19.0,97.0
11735,56.0,1.0,20.0,99.0
11736,56.0,1.0,21.0,62.0
11737,56.0,1.0,22.0,94.0
11738,56.0,1.0,23.0,57.0
11739,56.0,1.0,24.0,23.0
11740,56.0,1.0,25.0,8.0
11741,56.0,1.0,26.0,32.0
11742,56.0,1.0,27.0,8.0
11743,56.0,1.0,28.0,98.0
11744,56.0,1.0,29.0,91.0
11745,56.0,1.0,30.0,1.0
11746,56.0,1.0,31.0,56.0
11747,56.0,1.0,32.0,85.0
11748,56.0,1.0,33.0,77.0
11749,56.0,1.0,34.0,88.0
11750,56.0,1.0,35.0,73.0
11751,56.0,1.0,36.0,56.0
11752,56.0,1.0,37.0,97.0
11753,56.0,1.0,38.0,6.0
11754,56.0,1.0,39.0,89.0
11755,56.0,1.0,40.0,15.0
11756,56.0,1.0,41.0,100.0
11757,56.0,1.0,42.0,84.0
11758,56.0,1.0,43.0,55.0
11759,56.0,1.0,44.0,24.0
11760,56.0,1.0,45.0,44.0
11761,56.0,1.0,46.0,21.0
11762,56.0,1.0,47.0,19.0
11763,56.0,1.0,48.0,67.0
11764,56.0,1.0,49.0,57.0
11765,56.0,1.0,50.0,21.0
11766,56.0,1.0,51.0,66.0
11767,56.0,1.0,52.0,95.0
11768,56.0,1.0,53.0,9.0
11769,56.0,1.0,54.0,81.0
11770,56.0,1.0,55.0,17.0
11771,56.0,1.0,56.0,57.0
11772,56.0,1.0,57.0,65.0
11773,56.0,1.0,58.0,4.0
11774,56.0,1.0,59.0,8.0
11775,56.0,1.0,60.0,87.0
11776,56.0,1.0,61.0,29.0
11777,56.0,1.0,62.0,50.0
11778,56.0,1.0,63.0,75.0
11779,56.0,1.0,64.0,35.0
11780,56.0,1.0,65.0,58.0
11781,56.0,1.0,66.0,26.0
11782,56.0,1.0,67.0,16.0
11783,56.0,1.0,68.0,5.0
11784,56.0,1.0,69.0,88.0
11785,56.0,1.0,70.0,56.0
11786,56.0,2.0,0.0,50.0
11787,56.0,2.0,1.0,23.0
11788,56.0,2.0,2.0,23.0
11789,56.0,2.0,3.0,85.0
11790,56.0,2.0,4.0,12.0
11791,56.0,2.0,5.0,59.0
11792,56.0,2.0,6.0,79.0
11793,56.0,2.0,7.0,75.0
11794,56.0,2.0,8.0,43.0
11795,56.0,2.0,9.0,62.0
11796,56.0,2.0,10.0,0.0
11797,56.0,2.0,11.0,41.0
11798,56.0,2.0,12.0,19.0
11799,56.0,2.0,13.0,59.0
11800,56.0,2.0,14.0,90.0
11801,56.0,2.0,15.0,12.0
11802,56.0,2.0,16.0,85.0
11803,56.0,2.0,17.0,13.0
11804,56.0,2.0,18.0,37.0
11805,56.0,2.0,19.0,30.0
11806,56.0,2.0,20.0,55.0
11807,56.0,2.0,21.0,32.0
11808,56.0,2.0,22.0,69.0
11809,56.0,2.0,23.0,81.0
11810,56.0,2.0,24.0,99.0
11811,56.0,2.0,25.0,63.0
11812,56.0,2.0,26.0,45.0
11813,56.0,2.0,27.0,39.0
11814,56.0,2.0,28.0,55.0
11815,56.0,2.0,29.0,97.0
11816,56.0,2.0,30.0,77.0
11817,56.0,2.0,31.0,7.0
11818,56.0,2.0,32.0,64.0
11819,56.0,2.0,33.0,21.0
11820,56.0,2.0,34.0,39.0
11821,56.0,2.0,35.0,69.0
11822,56.0,2.0,36.0,81.0
11823,56.0,2.0,37.0,1.0
11824,56.0,2.0,38.0,37.0
11825,56.0,2.0,39.0,84.0
11826,56.0,2.0,40.0,38.0
11827,56.0,2.0,41.0,96.0
11828,56.0,2.0,42.0,93.0
11829,56.0,2.0,43.0,5.0
11830,56.0,2.0,44.0,91.0
11831,56.0,2.0,45.0,55.0
11832,56.0,2.0,46.0,83.0
11833,56.0,2.0,47.0,66.0
11834,56.0,2.0,48.0,88.0
11835,56.0,2.0,49.0,92.0
11836,56.0,2.0,50.0,71.0
11837,56.0,2.0,51.0,13.0
11838,56.0,2.0,52.0,27.0
11839,56.0,2.0,53.0,36.0
11840,56.0,2.0,54.0,77.0
11841,56.0,2.0,55.0,70.0
11842,56.0,2.0,56.0,33.0
11843,56.0,2.0,57.0,68.0
11844,56.0,2.0,58.0,76.0
11845,56.0,2.0,59.0,65.0
11846,56.0,2.0,60.0,100.0
11847,56.0,2.0,61.0,36.0
11848,56.0,2.0,62.0,7.0
11849,56.0,2.0,63.0,67.0
11850,56.0,2.0,64.0,71.0
11851,56.0,2.0,65.0,45.0
11852,56.0,2.0,66.0,54.0
11853,56.0,2.0,67.0,60.0
11854,56.0,2.0,68.0,15.0
11855,56.0,2.0,69.0,2.0
11856,56.0,2.0,70.0,99.0
11857,56.0,3.0,0.0,32.0
11858,56.0,3.0,1.0,67.0
11859,56.0,3.0,2.0,16.0
11860,56.0,3.0,3.0,33.0
11861,56.0,3.0,4.0,36.0
11862,56.0,3.0,5.0,33.0
11863,56.0,3.0,6.0,44.0
11864,56.0,3.0,7.0,72.0
11865,56.0,3.0,8.0,39.0
11866,56.0,3.0,9.0,93.0
11867,56.0,3.0,10.0,3.0
11868,56.0,3.0,11.0,29.0
11869,56.0,3.0,12.0,79.0
11870,56.0,3.0,13.0,33.0
11871,56.0,3.0,14.0,62.0
11872,56.0,3.0,15.0,65.0
11873,56.0,3.0,16.0,97.0
11874,56.0,3.0,17.0,73.0
11875,56.0,3.0,18.0,28.0
11876,56.0,3.0,19.0,17.0
11877,56.0,3.0,20.0,51.0
11878,56.0,3.0,21.0,98.0
11879,56.0,3.0,22.0,0.0
11880,56.0,3.0,23.0,71.0
11881,56.0,3.0,24.0,69.0
11882,56.0,3.0,25.0,86.0
11883,56.0,3.0,26.0,5.0
11884,56.0,3.0,27.0,91.0
11885,56.0,3.0,28.0,34.0
11886,56.0,3.0,29.0,75.0
11887,56.0,3.0,30.0,94.0
11888,56.0,3.0,31.0,58.0
11889,56.0,3.0,32.0,100.0
11890,56.0,3.0,33.0,59.0
11891,56.0,3.0,34.0,0.0
11892,56.0,3.0,35.0,34.0
11893,56.0,3.0,36.0,30.0
11894,56.0,3.0,37.0,19.0
11895,56.0,3.0,38.0,3.0
11896,56.0,3.0,39.0,45.0
11897,56.0,3.0,40.0,4.0
11898,56.0,3.0,41.0,12.0
11899,56.0,3.0,42.0,69.0
11900,56.0,3.0,43.0,57.0
11901,56.0,3.0,44.0,11.0
11902,56.0,3.0,45.0,76.0
11903,56.0,3.0,46.0,89.0
11904,56.0,3.0,47.0,91.0
11905,56.0,3.0,48.0,66.0
11906,56.0,3.0,49.0,8.0
11907,56.0,3.0,50.0,90.0
11908,56.0,3.0,51.0,18.0
11909,56.0,3.0,52.0,29.0
11910,56.0,3.0,53.0,90.0
11911,56.0,3.0,54.0,48.0
11912,56.0,3.0,55.0,42.0
11913,56.0,3.0,56.0,51.0
11914,56.0,3.0,57.0,42.0
11915,56.0,3.0,58.0,16.0
11916,56.0,3.0,59.0,37.0
11917,56.0,3.0,60.0,11.0
11918,56.0,3.0,61.0,94.0
11919,56.0,3.0,62.0,90.0
11920,56.0,3.0,63.0,15.0
11921,56.0,3.0,64.0,34.0
11922,56.0,3.0,65.0,22.0
11923,56.0,3.0,66.0,19.0
11924,56.0,3.0,67.0,71.0
11925,56.0,3.0,68.0,62.0
11926,56.0,3.0,69.0,1.0
11927,56.0,3.0,70.0,81.0
11928,57.0,1.0,0.0,54.0
11929,57.0,1.0,1.0,31.0
11930,57.0,1.0,2.0,33.0
11931,57.0,1.0,3.0,7.0
11932,57.0,1.0,4.0,0.0
11933,57.0,1.0,5.0,79.0
11934,57.0,1.0,6.0,14.0
11935,57.0,1.0,7.0,16.0
11936,57.0,1.0,8.0,21.0
11937,57.0,1.0,9.0,68.0
11938,57.0,1.0,10.0,18.0
11939,57.0,1.0,11.0,58.0
11940,57.0,1.0,12.0,77.0
11941,57.0,1.0,13.0,63.0
11942,57.0,1.0,14.0,94.0
11943,57.0,1.0,15.0,15.0
11944,57.0,1.0,16.0,82.0
11945,57.0,1.0,17.0,64.0
11946,57.0,1.0,18.0,72.0
11947,57.0,1.0,19.0,46.0
11948,57.0,1.0,20.0,84.0
11949,57.0,1.0,21.0,54.0
11950,57.0,1.0,22.0,10.0
11951,57.0,1.0,23.0,68.0
11952,57.0,1.0,24.0,63.0
11953,57.0,1.0,25.0,86.0
11954,57.0,1.0,26.0,53.0
11955,57.0,1.0,27.0,97.0
11956,57.0,1.0,28.0,42.0
11957,57.0,1.0,29.0,41.0
11958,57.0,1.0,30.0,25.0
11959,57.0,1.0,31.0,37.0
11960,57.0,1.0,32.0,70.0
11961,57.0,1.0,33.0,7.0
11962,57.0,1.0,34.0,35.0
11963,57.0,1.0,35.0,25.0
11964,57.0,1.0,36.0,12.0
11965,57.0,1.0,37.0,15.0
11966,57.0,1.0,38.0,65.0
11967,57.0,1.0,39.0,98.0
11968,57.0,1.0,40.0,8.0
11969,57.0,1.0,41.0,36.0
11970,57.0,1.0,42.0,94.0
11971,57.0,1.0,43.0,86.0
11972,57.0,1.0,44.0,81.0
11973,57.0,1.0,45.0,82.0
11974,57.0,1.0,46.0,38.0
11975,57.0,1.0,47.0,32.0
11976,57.0,1.0,48.0,24.0
11977,57.0,1.0,49.0,7.0
11978,57.0,1.0,50.0,12.0
11979,57.0,1.0,51.0,7.0
11980,57.0,1.0,52.0,59.0
11981,57.0,1.0,53.0,7.0
11982,57.0,1.0,54.0,17.0
11983,57.0,1.0,55.0,74.0
11984,57.0,1.0,56.0,37.0
11985,57.0,1.0,57.0,91.0
11986,57.0,1.0,58.0,92.0
11987,57.0,1.0,59.0,8.0
11988,57.0,1.0,60.0,49.0
11989,57.0,1.0,61.0,43.0
11990,57.0,1.0,62.0,32.0
11991,57.0,1.0,63.0,19.0
11992,57.0,1.0,64.0,35.0
11993,57.0,1.0,65.0,81.0
11994,57.0,1.0,66.0,36.0
11995,57.0,1.0,67.0,61.0
11996,57.0,1.0,68.0,14.0
11997,57.0,1.0,69.0,94.0
11998,57.0,1.0,70.0,3.0
11999,57.0,2.0,0.0,27.0
12000,57.0,2.0,1.0,19.0
12001,57.0,2.0,2.0,32.0
12002,57.0,2.0,3.0,50.0
12003,57.0,2.0,4.0,98.0
12004,57.0,2.0,5.0,45.0
12005,57.0,2.0,6.0,75.0
12006,57.0,2.0,7.0,4.0
12007,57.0,2.0,8.0,21.0
12008,57.0,2.0,9.0,7.0
12009,57.0,2.0,10.0,11.0
12010,57.0,2.0,11.0,21.0
12011,57.0,2.0,12.0,28.0
12012,57.0,2.0,13.0,23.0
12013,57.0,2.0,14.0,76.0
12014,57.0,2.0,15.0,45.0
12015,57.0,2.0,16.0,69.0
12016,57.0,2.0,17.0,38.0
12017,57.0,2.0,18.0,25.0
12018,57.0,2.0,19.0,81.0
12019,57.0,2.0,20.0,65.0
12020,57.0,2.0,21.0,29.0
12021,57.0,2.0,22.0,40.0
12022,57.0,2.0,23.0,46.0
12023,57.0,2.0,24.0,30.0
12024,57.0,2.0,25.0,100.0
12025,57.0,2.0,26.0,89.0
12026,57.0,2.0,27.0,69.0
12027,57.0,2.0,28.0,11.0
12028,57.0,2.0,29.0,90.0
12029,57.0,2.0,30.0,6.0
12030,57.0,2.0,31.0,18.0
12031,57.0,2.0,32.0,97.0
12032,57.0,2.0,33.0,17.0
12033,57.0,2.0,34.0,73.0
12034,57.0,2.0,35.0,38.0
12035,57.0,2.0,36.0,75.0
12036,57.0,2.0,37.0,79.0
12037,57.0,2.0,38.0,5.0
12038,57.0,2.0,39.0,64.0
12039,57.0,2.0,40.0,41.0
12040,57.0,2.0,41.0,71.0
12041,57.0,2.0,42.0,72.0
12042,57.0,2.0,43.0,22.0
12043,57.0,2.0,44.0,20.0
12044,57.0,2.0,45.0,58.0
12045,57.0,2.0,46.0,21.0
12046,57.0,2.0,47.0,53.0
12047,57.0,2.0,48.0,40.0
12048,57.0,2.0,49.0,80.0
12049,57.0,2.0,50.0,75.0
12050,57.0,2.0,51.0,41.0
12051,57.0,2.0,52.0,81.0
12052,57.0,2.0,53.0,13.0
12053,57.0,2.0,54.0,61.0
12054,57.0,2.0,55.0,28.0
12055,57.0,2.0,56.0,27.0
12056,57.0,2.0,57.0,77.0
12057,57.0,2.0,58.0,62.0
12058,57.0,2.0,59.0,12.0
12059,57.0,2.0,60.0,12.0
12060,57.0,2.0,61.0,15.0
12061,57.0,2.0,62.0,0.0
12062,57.0,2.0,63.0,32.0
12063,57.0,2.0,64.0,54.0
12064,57.0,2.0,65.0,74.0
12065,57.0,2.0,66.0,94.0
12066,57.0,2.0,67.0,94.0
12067,57.0,2.0,68.0,39.0
12068,57.0,2.0,69.0,28.0
12069,57.0,2.0,70.0,25.0
12070,57.0,3.0,0.0,30.0
12071,57.0,3.0,1.0,59.0
12072,57.0,3.0,2.0,11.0
12073,57.0,3.0,3.0,9.0
12074,57.0,3.0,4.0,71.0
12075,57.0,3.0,5.0,68.0
12076,57.0,3.0,6.0,32.0
12077,57.0,3.0,7.0,75.0
12078,57.0,3.0,8.0,27.0
12079,57.0,3.0,9.0,68.0
12080,57.0,3.0,10.0,34.0
12081,57.0,3.0,11.0,83.0
12082,57.0,3.0,12.0,74.0
12083,57.0,3.0,13.0,45.0
12084,57.0,3.0,14.0,98.0
12085,57.0,3.0,15.0,9.0
12086,57.0,3.0,16.0,66.0
12087,57.0,3.0,17.0,78.0
12088,57.0,3.0,18.0,85.0
12089,57.0,3.0,19.0,69.0
12090,57.0,3.0,20.0,82.0
12091,57.0,3.0,21.0,54.0
12092,57.0,3.0,22.0,24.0
12093,57.0,3.0,23.0,91.0
12094,57.0,3.0,24.0,48.0
12095,57.0,3.0,25.0,0.0
12096,57.0,3.0,26.0,6.0
12097,57.0,3.0,27.0,88.0
12098,57.0,3.0,28.0,42.0
12099,57.0,3.0,29.0,88.0
12100,57.0,3.0,30.0,91.0
12101,57.0,3.0,31.0,85.0
12102,57.0,3.0,32.0,92.0
12103,57.0,3.0,33.0,74.0
12104,57.0,3.0,34.0,81.0
12105,57.0,3.0,35.0,49.0
12106,57.0,3.0,36.0,69.0
12107,57.0,3.0,37.0,74.0
12108,57.0,3.0,38.0,76.0
12109,57.0,3.0,39.0,53.0
12110,57.0,3.0,40.0,88.0
12111,57.0,3.0,41.0,58.0
12112,57.0,3.0,42.0,71.0
12113,57.0,3.0,43.0,1.0
12114,57.0,3.0,44.0,92.0
12115,57.0,3.0,45.0,7.0
12116,57.0,3.0,46.0,53.0
12117,57.0,3.0,47.0,75.0
12118,57.0,3.0,48.0,54.0
12119,57.0,3.0,49.0,65.0
12120,57.0,3.0,50.0,92.0
12121,57.0,3.0,51.0,8.0
12122,57.0,3.0,52.0,0.0
12123,57.0,3.0,53.0,93.0
12124,57.0,3.0,54.0,94.0
12125,57.0,3.0,55.0,56.0
12126,57.0,3.0,56.0,75.0
12127,57.0,3.0,57.0,6.0
12128,57.0,3.0,58.0,59.0
12129,57.0,3.0,59.0,40.0
12130,57.0,3.0,60.0,59.0
12131,57.0,3.0,61.0,74.0
12132,57.0,3.0,62.0,28.0
12133,57.0,3.0,63.0,17.0
12134,57.0,3.0,64.0,9.0
12135,57.0,3.0,65.0,78.0
12136,57.0,3.0,66.0,31.0
12137,57.0,3.0,67.0,6.0
12138,57.0,3.0,68.0,57.0
12139,57.0,3.0,69.0,98.0
12140,57.0,3.0,70.0,63.0
12141,58.0,1.0,0.0,65.0
12142,58.0,1.0,1.0,75.0
12143,58.0,1.0,2.0,8.0
12144,58.0,1.0,3.0,69.0
12145,58.0,1.0,4.0,20.0
12146,58.0,1.0,5.0,74.0
12147,58.0,1.0,6.0,95.0
12148,58.0,1.0,7.0,69.0
12149,58.0,1.0,8.0,25.0
12150,58.0,1.0,9.0,98.0
12151,58.0,1.0,10.0,37.0
12152,58.0,1.0,11.0,56.0
12153,58.0,1.0,12.0,57.0
12154,58.0,1.0,13.0,25.0
12155,58.0,1.0,14.0,36.0
12156,58.0,1.0,15.0,82.0
12157,58.0,1.0,16.0,52.0
12158,58.0,1.0,17.0,52.0
12159,58.0,1.0,18.0,44.0
12160,58.0,1.0,19.0,26.0
12161,58.0,1.0,20.0,15.0
12162,58.0,1.0,21.0,23.0
12163,58.0,1.0,22.0,89.0
12164,58.0,1.0,23.0,7.0
12165,58.0,1.0,24.0,99.0
12166,58.0,1.0,25.0,39.0
12167,58.0,1.0,26.0,63.0
12168,58.0,1.0,27.0,97.0
12169,58.0,1.0,28.0,32.0
12170,58.0,1.0,29.0,12.0
12171,58.0,1.0,30.0,69.0
12172,58.0,1.0,31.0,88.0
12173,58.0,1.0,32.0,15.0
12174,58.0,1.0,33.0,91.0
12175,58.0,1.0,34.0,69.0
12176,58.0,1.0,35.0,28.0
12177,58.0,1.0,36.0,66.0
12178,58.0,1.0,37.0,65.0
12179,58.0,1.0,38.0,48.0
12180,58.0,1.0,39.0,39.0
12181,58.0,1.0,40.0,83.0
12182,58.0,1.0,41.0,90.0
12183,58.0,1.0,42.0,70.0
12184,58.0,1.0,43.0,63.0
12185,58.0,1.0,44.0,11.0
12186,58.0,1.0,45.0,78.0
12187,58.0,1.0,46.0,81.0
12188,58.0,1.0,47.0,41.0
12189,58.0,1.0,48.0,47.0
12190,58.0,1.0,49.0,87.0
12191,58.0,1.0,50.0,25.0
12192,58.0,1.0,51.0,19.0
12193,58.0,1.0,52.0,2.0
12194,58.0,1.0,53.0,37.0
12195,58.0,1.0,54.0,31.0
12196,58.0,1.0,55.0,87.0
12197,58.0,1.0,56.0,100.0
12198,58.0,1.0,57.0,80.0
12199,58.0,1.0,58.0,67.0
12200,58.0,1.0,59.0,17.0
12201,58.0,1.0,60.0,71.0
12202,58.0,1.0,61.0,69.0
12203,58.0,1.0,62.0,82.0
12204,58.0,1.0,63.0,46.0
12205,58.0,1.0,64.0,50.0
12206,58.0,1.0,65.0,64.0
12207,58.0,1.0,66.0,55.0
12208,58.0,1.0,67.0,58.0
12209,58.0,1.0,68.0,75.0
12210,58.0,1.0,69.0,47.0
