,week,shift,warning_id,occur
5887,54.0,1.0,4.0,1.0
5888,54.0,1.0,5.0,0.0
5889,54.0,1.0,6.0,0.0
5890,54.0,1.0,7.0,0.0
5891,54.0,1.0,8.0,0.0
5892,54.0,1.0,9.0,0.0
5893,54.0,1.0,10.0,1.0
5894,54.0,1.0,11.0,1.0
5895,54.0,1.0,12.0,1.0
5896,54.0,1.0,13.0,0.0
5897,54.0,1.0,14.0,0.0
5898,54.0,1.0,15.0,1.0
5899,54.0,1.0,16.0,0.0
5900,54.0,1.0,17.0,0.0
5901,54.0,1.0,18.0,0.0
5902,54.0,1.0,19.0,0.0
5903,54.0,1.0,20.0,0.0
5904,54.0,1.0,21.0,1.0
5905,54.0,1.0,22.0,0.0
5906,54.0,1.0,23.0,1.0
5907,54.0,1.0,24.0,1.0
5908,54.0,1.0,25.0,1.0
5909,54.0,1.0,26.0,0.0
5910,54.0,1.0,27.0,0.0
5911,54.0,1.0,28.0,1.0
5912,54.0,1.0,29.0,1.0
5913,54.0,1.0,30.0,0.0
5914,54.0,1.0,31.0,1.0
5915,54.0,1.0,32.0,0.0
5916,54.0,1.0,33.0,1.0
5917,54.0,1.0,34.0,1.0
5918,54.0,1.0,35.0,1.0
5919,54.0,1.0,36.0,1.0
5920,54.0,2.0,0.0,1.0
5921,54.0,2.0,1.0,1.0
5922,54.0,2.0,2.0,0.0
5923,54.0,2.0,3.0,0.0
5924,54.0,2.0,4.0,0.0
5925,54.0,2.0,5.0,1.0
5926,54.0,2.0,6.0,0.0
5927,54.0,2.0,7.0,1.0
5928,54.0,2.0,8.0,1.0
5929,54.0,2.0,9.0,1.0
5930,54.0,2.0,10.0,0.0
5931,54.0,2.0,11.0,0.0
5932,54.0,2.0,12.0,0.0
5933,54.0,2.0,13.0,1.0
5934,54.0,2.0,14.0,1.0
5935,54.0,2.0,15.0,1.0
5936,54.0,2.0,16.0,0.0
5937,54.0,2.0,17.0,1.0
5938,54.0,2.0,18.0,1.0
5939,54.0,2.0,19.0,1.0
5940,54.0,2.0,20.0,0.0
5941,54.0,2.0,21.0,1.0
5942,54.0,2.0,22.0,1.0
5943,54.0,2.0,23.0,0.0
5944,54.0,2.0,24.0,1.0
5945,54.0,2.0,25.0,1.0
5946,54.0,2.0,26.0,1.0
5947,54.0,2.0,27.0,0.0
5948,54.0,2.0,28.0,0.0
5949,54.0,2.0,29.0,0.0
5950,54.0,2.0,30.0,0.0
5951,54.0,2.0,31.0,0.0
5952,54.0,2.0,32.0,1.0
5953,54.0,2.0,33.0,0.0
5954,54.0,2.0,34.0,1.0
5955,54.0,2.0,35.0,1.0
5956,54.0,2.0,36.0,0.0
5957,54.0,3.0,0.0,0.0
5958,54.0,3.0,1.0,1.0
5959,54.0,3.0,2.0,0.0
5960,54.0,3.0,3.0,0.0
5961,54.0,3.0,4.0,0.0
5962,54.0,3.0,5.0,0.0
5963,54.0,3.0,6.0,1.0
5964,54.0,3.0,7.0,1.0
5965,54.0,3.0,8.0,1.0
5966,54.0,3.0,9.0,0.0
5967,54.0,3.0,10.0,1.0
5968,54.0,3.0,11.0,1.0
5969,54.0,3.0,12.0,0.0
5970,54.0,3.0,13.0,0.0
5971,54.0,3.0,14.0,0.0
5972,54.0,3.0,15.0,0.0
5973,54.0,3.0,16.0,1.0
5974,54.0,3.0,17.0,1.0
5975,54.0,3.0,18.0,1.0
5976,54.0,3.0,19.0,0.0
5977,54.0,3.0,20.0,0.0
5978,54.0,3.0,21.0,0.0
5979,54.0,3.0,22.0,0.0
5980,54.0,3.0,23.0,1.0
5981,54.0,3.0,24.0,1.0
5982,54.0,3.0,25.0,0.0
5983,54.0,3.0,26.0,0.0
5984,54.0,3.0,27.0,1.0
5985,54.0,3.0,28.0,0.0
5986,54.0,3.0,29.0,1.0
5987,54.0,3.0,30.0,0.0
5988,54.0,3.0,31.0,1.0
5989,54.0,3.0,32.0,0.0
5990,54.0,3.0,33.0,0.0
5991,54.0,3.0,34.0,0.0
5992,54.0,3.0,35.0,1.0
5993,54.0,3.0,36.0,1.0
5994,55.0,1.0,0.0,0.0
5995,55.0,1.0,1.0,0.0
5996,55.0,1.0,2.0,1.0
5997,55.0,1.0,3.0,0.0
5998,55.0,1.0,4.0,0.0
5999,55.0,1.0,5.0,0.0
6000,55.0,1.0,6.0,0.0
6001,55.0,1.0,7.0,1.0
6002,55.0,1.0,8.0,0.0
6003,55.0,1.0,9.0,1.0
6004,55.0,1.0,10.0,0.0
6005,55.0,1.0,11.0,1.0
6006,55.0,1.0,12.0,1.0
6007,55.0,1.0,13.0,0.0
6008,55.0,1.0,14.0,0.0
6009,55.0,1.0,15.0,1.0
6010,55.0,1.0,16.0,0.0
6011,55.0,1.0,17.0,1.0
6012,55.0,1.0,18.0,0.0
6013,55.0,1.0,19.0,0.0
6014,55.0,1.0,20.0,0.0
6015,55.0,1.0,21.0,1.0
6016,55.0,1.0,22.0,1.0
6017,55.0,1.0,23.0,1.0
6018,55.0,1.0,24.0,0.0
6019,55.0,1.0,25.0,0.0
6020,55.0,1.0,26.0,0.0
6021,55.0,1.0,27.0,1.0
6022,55.0,1.0,28.0,1.0
6023,55.0,1.0,29.0,0.0
6024,55.0,1.0,30.0,0.0
6025,55.0,1.0,31.0,1.0
6026,55.0,1.0,32.0,1.0
6027,55.0,1.0,33.0,0.0
6028,55.0,1.0,34.0,1.0
6029,55.0,1.0,35.0,0.0
6030,55.0,1.0,36.0,1.0
6031,55.0,2.0,0.0,1.0
6032,55.0,2.0,1.0,1.0
6033,55.0,2.0,2.0,0.0
6034,55.0,2.0,3.0,1.0
6035,55.0,2.0,4.0,1.0
6036,55.0,2.0,5.0,1.0
6037,55.0,2.0,6.0,1.0
6038,55.0,2.0,7.0,0.0
6039,55.0,2.0,8.0,0.0
6040,55.0,2.0,9.0,1.0
6041,55.0,2.0,10.0,0.0
6042,55.0,2.0,11.0,0.0
6043,55.0,2.0,12.0,1.0
6044,55.0,2.0,13.0,1.0
6045,55.0,2.0,14.0,0.0
6046,55.0,2.0,15.0,0.0
6047,55.0,2.0,16.0,0.0
6048,55.0,2.0,17.0,1.0
6049,55.0,2.0,18.0,1.0
6050,55.0,2.0,19.0,0.0
6051,55.0,2.0,20.0,1.0
6052,55.0,2.0,21.0,0.0
6053,55.0,2.0,22.0,1.0
6054,55.0,2.0,23.0,0.0
6055,55.0,2.0,24.0,1.0
6056,55.0,2.0,25.0,0.0
6057,55.0,2.0,26.0,0.0
6058,55.0,2.0,27.0,1.0
6059,55.0,2.0,28.0,0.0
6060,55.0,2.0,29.0,0.0
6061,55.0,2.0,30.0,0.0
6062,55.0,2.0,31.0,1.0
6063,55.0,2.0,32.0,1.0
6064,55.0,2.0,33.0,1.0
6065,55.0,2.0,34.0,1.0
6066,55.0,2.0,35.0,1.0
6067,55.0,2.0,36.0,1.0
6068,55.0,3.0,0.0,1.0
6069,55.0,3.0,1.0,1.0
6070,55.0,3.0,2.0,1.0
6071,55.0,3.0,3.0,0.0
6072,55.0,3.0,4.0,0.0
6073,55.0,3.0,5.0,0.0
6074,55.0,3.0,6.0,1.0
6075,55.0,3.0,7.0,0.0
6076,55.0,3.0,8.0,0.0
6077,55.0,3.0,9.0,1.0
6078,55.0,3.0,10.0,1.0
6079,55.0,3.0,11.0,0.0
6080,55.0,3.0,12.0,1.0
6081,55.0,3.0,13.0,0.0
6082,55.0,3.0,14.0,0.0
6083,55.0,3.0,15.0,1.0
6084,55.0,3.0,16.0,0.0
6085,55.0,3.0,17.0,1.0
6086,55.0,3.0,18.0,0.0
6087,55.0,3.0,19.0,0.0
6088,55.0,3.0,20.0,0.0
6089,55.0,3.0,21.0,1.0
6090,55.0,3.0,22.0,1.0
6091,55.0,3.0,23.0,0.0
6092,55.0,3.0,24.0,1.0
6093,55.0,3.0,25.0,0.0
6094,55.0,3.0,26.0,1.0
6095,55.0,3.0,27.0,1.0
6096,55.0,3.0,28.0,0.0
6097,55.0,3.0,29.0,1.0
6098,55.0,3.0,30.0,0.0
6099,55.0,3.0,31.0,1.0
6100,55.0,3.0,32.0,0.0
6101,55.0,3.0,33.0,1.0
6102,55.0,3.0,34.0,0.0
6103,55.0,3.0,35.0,0.0
6104,55.0,3.0,36.0,0.0
6105,56.0,1.0,0.0,0.0
6106,56.0,1.0,1.0,0.0
6107,56.0,1.0,2.0,1.0
6108,56.0,1.0,3.0,1.0
6109,56.0,1.0,4.0,0.0
6110,56.0,1.0,5.0,1.0
6111,56.0,1.0,6.0,1.0
6112,56.0,1.0,7.0,1.0
6113,56.0,1.0,8.0,1.0
6114,56.0,1.0,9.0,0.0
6115,56.0,1.0,10.0,1.0
6116,56.0,1.0,11.0,1.0
6117,56.0,1.0,12.0,1.0
6118,56.0,1.0,13.0,1.0
6119,56.0,1.0,14.0,1.0
6120,56.0,1.0,15.0,1.0
6121,56.0,1.0,16.0,0.0
6122,56.0,1.0,17.0,0.0
6123,56.0,1.0,18.0,1.0
6124,56.0,1.0,19.0,1.0
6125,56.0,1.0,20.0,1.0
6126,56.0,1.0,21.0,1.0
6127,56.0,1.0,22.0,0.0
6128,56.0,1.0,23.0,1.0
6129,56.0,1.0,24.0,0.0
6130,56.0,1.0,25.0,1.0
6131,56.0,1.0,26.0,1.0
6132,56.0,1.0,27.0,1.0
6133,56.0,1.0,28.0,0.0
6134,56.0,1.0,29.0,1.0
6135,56.0,1.0,30.0,1.0
6136,56.0,1.0,31.0,0.0
6137,56.0,1.0,32.0,0.0
6138,56.0,1.0,33.0,1.0
6139,56.0,1.0,34.0,1.0
6140,56.0,1.0,35.0,0.0
6141,56.0,1.0,36.0,1.0
6142,56.0,2.0,0.0,1.0
6143,56.0,2.0,1.0,0.0
6144,56.0,2.0,2.0,1.0
6145,56.0,2.0,3.0,0.0
6146,56.0,2.0,4.0,1.0
6147,56.0,2.0,5.0,0.0
6148,56.0,2.0,6.0,1.0
6149,56.0,2.0,7.0,1.0
6150,56.0,2.0,8.0,1.0
6151,56.0,2.0,9.0,0.0
6152,56.0,2.0,10.0,0.0
6153,56.0,2.0,11.0,0.0
6154,56.0,2.0,12.0,1.0
6155,56.0,2.0,13.0,1.0
6156,56.0,2.0,14.0,0.0
6157,56.0,2.0,15.0,0.0
6158,56.0,2.0,16.0,1.0
6159,56.0,2.0,17.0,1.0
6160,56.0,2.0,18.0,1.0
6161,56.0,2.0,19.0,1.0
6162,56.0,2.0,20.0,0.0
6163,56.0,2.0,21.0,1.0
6164,56.0,2.0,22.0,0.0
6165,56.0,2.0,23.0,0.0
6166,56.0,2.0,24.0,1.0
6167,56.0,2.0,25.0,1.0
6168,56.0,2.0,26.0,1.0
6169,56.0,2.0,27.0,0.0
6170,56.0,2.0,28.0,0.0
6171,56.0,2.0,29.0,1.0
6172,56.0,2.0,30.0,1.0
6173,56.0,2.0,31.0,0.0
6174,56.0,2.0,32.0,0.0
6175,56.0,2.0,33.0,1.0
6176,56.0,2.0,34.0,0.0
6177,56.0,2.0,35.0,1.0
6178,56.0,2.0,36.0,1.0
6179,56.0,3.0,0.0,1.0
6180,56.0,3.0,1.0,1.0
6181,56.0,3.0,2.0,0.0
6182,56.0,3.0,3.0,0.0
6183,56.0,3.0,4.0,0.0
6184,56.0,3.0,5.0,1.0
6185,56.0,3.0,6.0,0.0
6186,56.0,3.0,7.0,1.0
6187,56.0,3.0,8.0,0.0
6188,56.0,3.0,9.0,1.0
6189,56.0,3.0,10.0,0.0
6190,56.0,3.0,11.0,0.0
6191,56.0,3.0,12.0,0.0
6192,56.0,3.0,13.0,1.0
6193,56.0,3.0,14.0,1.0
6194,56.0,3.0,15.0,1.0
6195,56.0,3.0,16.0,0.0
6196,56.0,3.0,17.0,1.0
6197,56.0,3.0,18.0,1.0
6198,56.0,3.0,19.0,1.0
6199,56.0,3.0,20.0,0.0
6200,56.0,3.0,21.0,0.0
6201,56.0,3.0,22.0,0.0
6202,56.0,3.0,23.0,1.0
6203,56.0,3.0,24.0,1.0
6204,56.0,3.0,25.0,1.0
6205,56.0,3.0,26.0,0.0
6206,56.0,3.0,27.0,0.0
6207,56.0,3.0,28.0,1.0
6208,56.0,3.0,29.0,1.0
6209,56.0,3.0,30.0,1.0
6210,56.0,3.0,31.0,0.0
6211,56.0,3.0,32.0,1.0
6212,56.0,3.0,33.0,0.0
6213,56.0,3.0,34.0,1.0
6214,56.0,3.0,35.0,1.0
6215,56.0,3.0,36.0,0.0
6216,57.0,1.0,0.0,1.0
6217,57.0,1.0,1.0,1.0
6218,57.0,1.0,2.0,1.0
6219,57.0,1.0,3.0,0.0
6220,57.0,1.0,4.0,1.0
6221,57.0,1.0,5.0,1.0
6222,57.0,1.0,6.0,0.0
6223,57.0,1.0,7.0,0.0
6224,57.0,1.0,8.0,0.0
6225,57.0,1.0,9.0,0.0
6226,57.0,1.0,10.0,1.0
6227,57.0,1.0,11.0,1.0
6228,57.0,1.0,12.0,0.0
6229,57.0,1.0,13.0,1.0
6230,57.0,1.0,14.0,1.0
6231,57.0,1.0,15.0,0.0
6232,57.0,1.0,16.0,1.0
6233,57.0,1.0,17.0,0.0
6234,57.0,1.0,18.0,1.0
6235,57.0,1.0,19.0,0.0
6236,57.0,1.0,20.0,1.0
6237,57.0,1.0,21.0,1.0
6238,57.0,1.0,22.0,0.0
6239,57.0,1.0,23.0,0.0
6240,57.0,1.0,24.0,0.0
6241,57.0,1.0,25.0,0.0
6242,57.0,1.0,26.0,1.0
6243,57.0,1.0,27.0,1.0
6244,57.0,1.0,28.0,1.0
6245,57.0,1.0,29.0,1.0
6246,57.0,1.0,30.0,0.0
6247,57.0,1.0,31.0,0.0
6248,57.0,1.0,32.0,0.0
6249,57.0,1.0,33.0,1.0
6250,57.0,1.0,34.0,1.0
6251,57.0,1.0,35.0,0.0
6252,57.0,1.0,36.0,1.0
6253,57.0,2.0,0.0,1.0
6254,57.0,2.0,1.0,1.0
6255,57.0,2.0,2.0,1.0
6256,57.0,2.0,3.0,1.0
6257,57.0,2.0,4.0,1.0
6258,57.0,2.0,5.0,0.0
6259,57.0,2.0,6.0,0.0
6260,57.0,2.0,7.0,1.0
6261,57.0,2.0,8.0,1.0
6262,57.0,2.0,9.0,0.0
6263,57.0,2.0,10.0,0.0
6264,57.0,2.0,11.0,1.0
6265,57.0,2.0,12.0,0.0
6266,57.0,2.0,13.0,0.0
6267,57.0,2.0,14.0,0.0
6268,57.0,2.0,15.0,0.0
6269,57.0,2.0,16.0,0.0
6270,57.0,2.0,17.0,1.0
6271,57.0,2.0,18.0,1.0
6272,57.0,2.0,19.0,0.0
6273,57.0,2.0,20.0,0.0
6274,57.0,2.0,21.0,1.0
6275,57.0,2.0,22.0,1.0
6276,57.0,2.0,23.0,1.0
6277,57.0,2.0,24.0,1.0
6278,57.0,2.0,25.0,0.0
6279,57.0,2.0,26.0,1.0
6280,57.0,2.0,27.0,1.0
6281,57.0,2.0,28.0,1.0
6282,57.0,2.0,29.0,0.0
6283,57.0,2.0,30.0,1.0
6284,57.0,2.0,31.0,1.0
6285,57.0,2.0,32.0,0.0
6286,57.0,2.0,33.0,1.0
6287,57.0,2.0,34.0,0.0
6288,57.0,2.0,35.0,0.0
6289,57.0,2.0,36.0,0.0
6290,57.0,3.0,0.0,1.0
6291,57.0,3.0,1.0,1.0
6292,57.0,3.0,2.0,0.0
6293,57.0,3.0,3.0,1.0
6294,57.0,3.0,4.0,0.0
6295,57.0,3.0,5.0,1.0
6296,57.0,3.0,6.0,1.0
6297,57.0,3.0,7.0,1.0
6298,57.0,3.0,8.0,0.0
6299,57.0,3.0,9.0,0.0
6300,57.0,3.0,10.0,1.0
6301,57.0,3.0,11.0,1.0
6302,57.0,3.0,12.0,0.0
6303,57.0,3.0,13.0,1.0
6304,57.0,3.0,14.0,0.0
6305,57.0,3.0,15.0,0.0
6306,57.0,3.0,16.0,0.0
6307,57.0,3.0,17.0,0.0
6308,57.0,3.0,18.0,1.0
6309,57.0,3.0,19.0,1.0
6310,57.0,3.0,20.0,1.0
6311,57.0,3.0,21.0,0.0
6312,57.0,3.0,22.0,0.0
6313,57.0,3.0,23.0,0.0
6314,57.0,3.0,24.0,0.0
6315,57.0,3.0,25.0,0.0
6316,57.0,3.0,26.0,0.0
6317,57.0,3.0,27.0,0.0
6318,57.0,3.0,28.0,0.0
6319,57.0,3.0,29.0,0.0
6320,57.0,3.0,30.0,1.0
6321,57.0,3.0,31.0,0.0
6322,57.0,3.0,32.0,1.0
6323,57.0,3.0,33.0,0.0
6324,57.0,3.0,34.0,0.0
6325,57.0,3.0,35.0,1.0
6326,57.0,3.0,36.0,0.0
6327,58.0,1.0,0.0,0.0
6328,58.0,1.0,1.0,0.0
6329,58.0,1.0,2.0,1.0
6330,58.0,1.0,3.0,0.0
6331,58.0,1.0,4.0,1.0
6332,58.0,1.0,5.0,1.0
6333,58.0,1.0,6.0,0.0
6334,58.0,1.0,7.0,1.0
6335,58.0,1.0,8.0,0.0
6336,58.0,1.0,9.0,0.0
6337,58.0,1.0,10.0,0.0
6338,58.0,1.0,11.0,0.0
6339,58.0,1.0,12.0,0.0
6340,58.0,1.0,13.0,1.0
6341,58.0,1.0,14.0,1.0
6342,58.0,1.0,15.0,1.0
6343,58.0,1.0,16.0,0.0
6344,58.0,1.0,17.0,0.0
6345,58.0,1.0,18.0,1.0
6346,58.0,1.0,19.0,0.0
6347,58.0,1.0,20.0,1.0
6348,58.0,1.0,21.0,1.0
6349,58.0,1.0,22.0,0.0
6350,58.0,1.0,23.0,0.0
6351,58.0,1.0,24.0,1.0
6352,58.0,1.0,25.0,1.0
6353,58.0,1.0,26.0,0.0
6354,58.0,1.0,27.0,0.0
6355,58.0,1.0,28.0,0.0
6356,58.0,1.0,29.0,0.0
6357,58.0,1.0,30.0,1.0
6358,58.0,1.0,31.0,0.0
6359,58.0,1.0,32.0,0.0
6360,58.0,1.0,33.0,0.0
6361,58.0,1.0,34.0,1.0
6362,58.0,1.0,35.0,0.0
6363,58.0,1.0,36.0,1.0
6364,58.0,2.0,0.0,0.0
6365,58.0,2.0,1.0,1.0
6366,58.0,2.0,2.0,1.0
6367,58.0,2.0,3.0,0.0
6368,58.0,2.0,4.0,0.0
6369,58.0,2.0,5.0,0.0
6370,58.0,2.0,6.0,0.0
6371,58.0,2.0,7.0,0.0
6372,58.0,2.0,8.0,0.0
6373,58.0,2.0,9.0,1.0
6374,58.0,2.0,10.0,1.0
6375,58.0,2.0,11.0,1.0
6376,58.0,2.0,12.0,1.0
6377,58.0,2.0,13.0,1.0
6378,58.0,2.0,14.0,1.0
6379,58.0,2.0,15.0,1.0
6380,58.0,2.0,16.0,0.0
6381,58.0,2.0,17.0,0.0
6382,58.0,2.0,18.0,0.0
6383,58.0,2.0,19.0,1.0
6384,58.0,2.0,20.0,1.0
6385,58.0,2.0,21.0,0.0
6386,58.0,2.0,22.0,1.0
6387,58.0,2.0,23.0,0.0
6388,58.0,2.0,24.0,0.0
6389,58.0,2.0,25.0,1.0
6390,58.0,2.0,26.0,0.0
6391,58.0,2.0,27.0,1.0
6392,58.0,2.0,28.0,0.0
6393,58.0,2.0,29.0,0.0
6394,58.0,2.0,30.0,0.0
6395,58.0,2.0,31.0,0.0
6396,58.0,2.0,32.0,0.0
6397,58.0,2.0,33.0,1.0
6398,58.0,2.0,34.0,1.0
6399,58.0,2.0,35.0,1.0
6400,58.0,2.0,36.0,1.0
6401,58.0,3.0,0.0,0.0
6402,58.0,3.0,1.0,1.0
6403,58.0,3.0,2.0,1.0
6404,58.0,3.0,3.0,0.0
6405,58.0,3.0,4.0,1.0
6406,58.0,3.0,5.0,1.0
6407,58.0,3.0,6.0,1.0
6408,58.0,3.0,7.0,0.0
6409,58.0,3.0,8.0,1.0
6410,58.0,3.0,9.0,1.0
6411,58.0,3.0,10.0,0.0
6412,58.0,3.0,11.0,1.0
6413,58.0,3.0,12.0,1.0
6414,58.0,3.0,13.0,0.0
6415,58.0,3.0,14.0,0.0
6416,58.0,3.0,15.0,0.0
6417,58.0,3.0,16.0,0.0
6418,58.0,3.0,17.0,0.0
6419,58.0,3.0,18.0,1.0
6420,58.0,3.0,19.0,1.0
6421,58.0,3.0,20.0,0.0
6422,58.0,3.0,21.0,1.0
6423,58.0,3.0,22.0,1.0
6424,58.0,3.0,23.0,1.0
6425,58.0,3.0,24.0,0.0
6426,58.0,3.0,25.0,0.0
6427,58.0,3.0,26.0,1.0
6428,58.0,3.0,27.0,1.0
6429,58.0,3.0,28.0,1.0
6430,58.0,3.0,29.0,0.0
6431,58.0,3.0,30.0,0.0
6432,58.0,3.0,31.0,1.0
6433,58.0,3.0,32.0,1.0
6434,58.0,3.0,33.0,1.0
6435,58.0,3.0,34.0,0.0
6436,58.0,3.0,35.0,0.0
6437,58.0,3.0,36.0,0.0
6438,59.0,1.0,0.0,0.0
6439,59.0,1.0,1.0,0.0
6440,59.0,1.0,2.0,0.0
6441,59.0,1.0,3.0,1.0
6442,59.0,1.0,4.0,1.0
6443,59.0,1.0,5.0,1.0
6444,59.0,1.0,6.0,0.0
6445,59.0,1.0,7.0,0.0
6446,59.0,1.0,8.0,0.0
6447,59.0,1.0,9.0,0.0
6448,59.0,1.0,10.0,0.0
6449,59.0,1.0,11.0,0.0
6450,59.0,1.0,12.0,0.0
6451,59.0,1.0,13.0,0.0
6452,59.0,1.0,14.0,1.0
6453,59.0,1.0,15.0,1.0
6454,59.0,1.0,16.0,0.0
6455,59.0,1.0,17.0,0.0
6456,59.0,1.0,18.0,1.0
6457,59.0,1.0,19.0,0.0
6458,59.0,1.0,20.0,1.0
6459,59.0,1.0,21.0,1.0
6460,59.0,1.0,22.0,1.0
6461,59.0,1.0,23.0,1.0
6462,59.0,1.0,24.0,0.0
6463,59.0,1.0,25.0,0.0
6464,59.0,1.0,26.0,0.0
6465,59.0,1.0,27.0,0.0
6466,59.0,1.0,28.0,0.0
6467,59.0,1.0,29.0,0.0
6468,59.0,1.0,30.0,1.0
6469,59.0,1.0,31.0,0.0
6470,59.0,1.0,32.0,1.0
6471,59.0,1.0,33.0,1.0
6472,59.0,1.0,34.0,1.0
6473,59.0,1.0,35.0,1.0
6474,59.0,1.0,36.0,1.0
6475,59.0,2.0,0.0,1.0
6476,59.0,2.0,1.0,0.0
6477,59.0,2.0,2.0,0.0
6478,59.0,2.0,3.0,1.0
6479,59.0,2.0,4.0,0.0
6480,59.0,2.0,5.0,1.0
6481,59.0,2.0,6.0,0.0
6482,59.0,2.0,7.0,1.0
6483,59.0,2.0,8.0,0.0
6484,59.0,2.0,9.0,1.0
6485,59.0,2.0,10.0,1.0
6486,59.0,2.0,11.0,1.0
6487,59.0,2.0,12.0,0.0
6488,59.0,2.0,13.0,0.0
6489,59.0,2.0,14.0,1.0
6490,59.0,2.0,15.0,1.0
6491,59.0,2.0,16.0,0.0
6492,59.0,2.0,17.0,1.0
6493,59.0,2.0,18.0,0.0
6494,59.0,2.0,19.0,1.0
6495,59.0,2.0,20.0,1.0
6496,59.0,2.0,21.0,0.0
6497,59.0,2.0,22.0,1.0
6498,59.0,2.0,23.0,0.0
6499,59.0,2.0,24.0,1.0
6500,59.0,2.0,25.0,0.0
6501,59.0,2.0,26.0,1.0
6502,59.0,2.0,27.0,1.0
6503,59.0,2.0,28.0,1.0
6504,59.0,2.0,29.0,0.0
6505,59.0,2.0,30.0,0.0
6506,59.0,2.0,31.0,1.0
6507,59.0,2.0,32.0,0.0
6508,59.0,2.0,33.0,0.0
6509,59.0,2.0,34.0,1.0
6510,59.0,2.0,35.0,1.0
6511,59.0,2.0,36.0,1.0
6512,59.0,3.0,0.0,0.0
6513,59.0,3.0,1.0,1.0
6514,59.0,3.0,2.0,0.0
6515,59.0,3.0,3.0,0.0
6516,59.0,3.0,4.0,0.0
6517,59.0,3.0,5.0,1.0
6518,59.0,3.0,6.0,0.0
6519,59.0,3.0,7.0,1.0
6520,59.0,3.0,8.0,0.0
6521,59.0,3.0,9.0,0.0
6522,59.0,3.0,10.0,1.0
6523,59.0,3.0,11.0,0.0
6524,59.0,3.0,12.0,0.0
6525,59.0,3.0,13.0,1.0
6526,59.0,3.0,14.0,1.0
6527,59.0,3.0,15.0,1.0
6528,59.0,3.0,16.0,0.0
6529,59.0,3.0,17.0,1.0
6530,59.0,3.0,18.0,0.0
6531,59.0,3.0,19.0,1.0
6532,59.0,3.0,20.0,1.0
6533,59.0,3.0,21.0,0.0
6534,59.0,3.0,22.0,0.0
6535,59.0,3.0,23.0,0.0
6536,59.0,3.0,24.0,0.0
6537,59.0,3.0,25.0,1.0
6538,59.0,3.0,26.0,0.0
6539,59.0,3.0,27.0,1.0
6540,59.0,3.0,28.0,0.0
6541,59.0,3.0,29.0,0.0
6542,59.0,3.0,30.0,1.0
6543,59.0,3.0,31.0,1.0
6544,59.0,3.0,32.0,1.0
6545,59.0,3.0,33.0,0.0
6546,59.0,3.0,34.0,0.0
6547,59.0,3.0,35.0,1.0
6548,59.0,3.0,36.0,1.0
6549,60.0,1.0,0.0,0.0
6550,60.0,1.0,1.0,0.0
6551,60.0,1.0,2.0,1.0
6552,60.0,1.0,3.0,0.0
6553,60.0,1.0,4.0,1.0
6554,60.0,1.0,5.0,1.0
6555,60.0,1.0,6.0,1.0
6556,60.0,1.0,7.0,1.0
6557,60.0,1.0,8.0,0.0
6558,60.0,1.0,9.0,0.0
6559,60.0,1.0,10.0,1.0
6560,60.0,1.0,11.0,0.0
6561,60.0,1.0,12.0,1.0
6562,60.0,1.0,13.0,0.0
6563,60.0,1.0,14.0,0.0
6564,60.0,1.0,15.0,1.0
6565,60.0,1.0,16.0,1.0
6566,60.0,1.0,17.0,0.0
6567,60.0,1.0,18.0,0.0
6568,60.0,1.0,19.0,1.0
6569,60.0,1.0,20.0,0.0
6570,60.0,1.0,21.0,1.0
6571,60.0,1.0,22.0,1.0
6572,60.0,1.0,23.0,0.0
6573,60.0,1.0,24.0,1.0
6574,60.0,1.0,25.0,0.0
6575,60.0,1.0,26.0,0.0
6576,60.0,1.0,27.0,1.0
6577,60.0,1.0,28.0,1.0
6578,60.0,1.0,29.0,0.0
6579,60.0,1.0,30.0,0.0
6580,60.0,1.0,31.0,1.0
6581,60.0,1.0,32.0,0.0
6582,60.0,1.0,33.0,0.0
6583,60.0,1.0,34.0,1.0
6584,60.0,1.0,35.0,0.0
6585,60.0,1.0,36.0,0.0
6586,60.0,2.0,0.0,0.0
6587,60.0,2.0,1.0,0.0
6588,60.0,2.0,2.0,1.0
6589,60.0,2.0,3.0,0.0
6590,60.0,2.0,4.0,0.0
6591,60.0,2.0,5.0,0.0
6592,60.0,2.0,6.0,0.0
6593,60.0,2.0,7.0,1.0
6594,60.0,2.0,8.0,1.0
6595,60.0,2.0,9.0,0.0
6596,60.0,2.0,10.0,1.0
6597,60.0,2.0,11.0,1.0
6598,60.0,2.0,12.0,1.0
6599,60.0,2.0,13.0,0.0
6600,60.0,2.0,14.0,1.0
6601,60.0,2.0,15.0,0.0
6602,60.0,2.0,16.0,1.0
6603,60.0,2.0,17.0,0.0
6604,60.0,2.0,18.0,0.0
6605,60.0,2.0,19.0,0.0
6606,60.0,2.0,20.0,1.0
6607,60.0,2.0,21.0,1.0
6608,60.0,2.0,22.0,1.0
6609,60.0,2.0,23.0,0.0
6610,60.0,2.0,24.0,0.0
6611,60.0,2.0,25.0,1.0
6612,60.0,2.0,26.0,0.0
6613,60.0,2.0,27.0,1.0
6614,60.0,2.0,28.0,1.0
6615,60.0,2.0,29.0,0.0
6616,60.0,2.0,30.0,0.0
6617,60.0,2.0,31.0,1.0
6618,60.0,2.0,32.0,1.0
6619,60.0,2.0,33.0,0.0
6620,60.0,2.0,34.0,0.0
6621,60.0,2.0,35.0,0.0
6622,60.0,2.0,36.0,1.0
